date,sku,sales
2024-02-12,SKU-B002,277.55
2024-02-13,SKU-B002,274.91
2024-02-14,SKU-B002,314.22
2024-02-15,SKU-B002,267.23
2024-02-16,SKU-B002,305.01
2024-02-17,SKU-B002,259.83
2024-02-18,SKU-B002,302.93
2024-02-19,SKU-B002,276.88
2024-02-20,SKU-B002,277.96
2024-02-21,SKU-B002,280.28
2024-02-22,SKU-B002,297.21
2024-02-23,SKU-B002,251.16
2024-02-24,SKU-B002,257.1
2024-02-25,SKU-B002,336.66
2024-02-26,SKU-B002,296.23
2024-02-27,SKU-B002,273.35
2024-02-28,SKU-B002,299.9
2024-02-29,SKU-B002,281.38
2024-03-01,SKU-B002,223.5
2024-03-02,SKU-B002,287.33
2024-03-03,SKU-B002,279.88
2024-03-04,SKU-B002,292.38
2024-03-05,SKU-B002,262.71
2024-03-06,SKU-B002,277.41
2024-03-07,SKU-B002,313.48
2024-03-08,SKU-B002,279.34
2024-03-09,SKU-B002,272.03
2024-03-10,SKU-B002,293.06
2024-03-11,SKU-B002,273.04
2024-03-12,SKU-B002,311.73
2024-03-13,SKU-B002,278.93
2024-03-14,SKU-B002,293.19
2024-03-15,SKU-B002,265.02
2024-03-16,SKU-B002,250.69
2024-03-17,SKU-B002,302.74
2024-03-18,SKU-B002,290.69
2024-03-19,SKU-B002,300.66
2024-03-20,SKU-B002,303.33
2024-03-21,SKU-B002,245.05
2024-03-22,SKU-B002,287.11
2024-03-23,SKU-B002,230.95
2024-03-24,SKU-B002,297.76
2024-03-25,SKU-B002,255.37
2023-01-01,SKU-B003,102.85
2023-01-02,SKU-B003,107.49
2023-01-03,SKU-B003,118.67
2023-01-04,SKU-B003,92.86
2023-01-05,SKU-B003,113.48
2023-01-06,SKU-B003,108.77
2023-01-07,SKU-B003,116.22
2023-01-08,SKU-B003,92.89
2023-01-09,SKU-B003,107.75
2023-01-10,SKU-B003,117.63
2023-01-11,SKU-B003,119.93
2023-01-12,SKU-B003,100.83
2023-01-13,SKU-B003,105.23
2023-01-14,SKU-B003,124.26
2023-01-15,SKU-B003,95.0
2023-01-16,SKU-B003,107.34
2023-01-17,SKU-B003,109.34
2023-01-18,SKU-B003,109.32
2023-01-19,SKU-B003,99.37
2023-01-20,SKU-B003,116.42
2023-01-21,SKU-B003,115.74
2023-01-22,SKU-B003,124.07
2023-01-23,SKU-B003,100.65
2023-01-24,SKU-B003,103.45
2023-01-25,SKU-B003,117.62
2023-01-26,SKU-B003,124.07
2023-01-27,SKU-B003,107.7
2023-01-28,SKU-B003,94.08
2023-01-29,SKU-B003,105.85
2023-01-30,SKU-B003,116.45
2023-01-31,SKU-B003,113.89
2023-02-01,SKU-B003,99.82
2023-02-02,SKU-B003,107.11
2023-02-03,SKU-B003,85.97
2023-02-04,SKU-B003,81.73
2023-02-05,SKU-B003,79.05
2023-02-06,SKU-B003,88.75
2023-02-07,SKU-B003,99.0
2023-02-08,SKU-B003,105.36
2023-02-09,SKU-B003,91.82
2023-02-10,SKU-B003,90.0
2023-02-11,SKU-B003,88.67
2023-02-12,SKU-B003,100.88
2023-02-13,SKU-B003,83.03
2023-02-14,SKU-B003,88.93
2023-02-15,SKU-B003,89.18
2023-02-16,SKU-B003,89.64
2023-02-17,SKU-B003,106.11
2023-02-18,SKU-B003,81.88
2023-02-19,SKU-B003,111.92
2023-02-20,SKU-B003,84.01
2023-02-21,SKU-B003,82.53
2023-02-22,SKU-B003,83.97
2023-02-23,SKU-B003,95.72
2023-02-24,SKU-B003,89.78
2023-02-25,SKU-B003,99.97
2023-02-26,SKU-B003,82.52
2023-02-27,SKU-B003,74.9
2023-02-28,SKU-B003,86.59
2023-03-01,SKU-B003,92.43
2023-03-02,SKU-B003,76.73
2023-03-03,SKU-B003,88.97
2023-03-04,SKU-B003,94.74
2023-03-05,SKU-B003,82.69
2023-03-06,SKU-B003,82.54
2023-03-07,SKU-B003,80.11
2023-03-08,SKU-B003,88.65
2023-03-09,SKU-B003,94.04
2023-03-10,SKU-B003,114.6
2023-03-11,SKU-B003,100.41
2023-03-12,SKU-B003,78.63
2023-03-13,SKU-B003,76.16
2023-03-14,SKU-B003,88.97
2023-03-15,SKU-B003,104.07
2023-03-16,SKU-B003,95.86
2023-03-17,SKU-B003,85.24
2023-03-18,SKU-B003,98.96
2023-03-19,SKU-B003,102.34
2023-03-20,SKU-B003,103.1
2023-03-21,SKU-B003,80.41
2023-03-22,SKU-B003,93.91
2023-03-23,SKU-B003,78.49
2023-03-24,SKU-B003,82.76
2023-03-25,SKU-B003,78.52
2023-03-26,SKU-B003,87.64
2023-03-27,SKU-B003,77.11
2023-03-28,SKU-B003,96.96
2023-03-29,SKU-B003,89.89
2023-03-30,SKU-B003,82.25
2023-03-31,SKU-B003,94.37
2023-04-01,SKU-B003,103.75
2023-04-02,SKU-B003,93.12
2023-04-03,SKU-B003,84.78
2023-04-04,SKU-B003,87.48
2023-04-05,SKU-B003,89.09
2023-04-06,SKU-B003,83.73
2023-04-07,SKU-B003,74.67
2023-04-08,SKU-B003,86.64
2023-04-09,SKU-B003,101.19
2023-04-10,SKU-B003,82.62
2023-04-11,SKU-B003,72.72
2023-04-12,SKU-B003,89.25
2023-04-13,SKU-B003,99.95
2023-04-14,SKU-B003,74.6
2023-04-15,SKU-B003,91.76
2023-04-16,SKU-B003,93.75
2023-04-17,SKU-B003,94.88
2023-04-18,SKU-B003,95.06
2023-04-19,SKU-B003,95.53
2023-04-20,SKU-B003,75.86
2023-04-21,SKU-B003,95.6
2023-04-22,SKU-B003,102.44
2023-04-23,SKU-B003,88.09
2023-04-24,SKU-B003,93.42
2023-04-25,SKU-B003,80.98
2023-04-26,SKU-B003,101.78
2023-04-27,SKU-B003,84.54
2023-04-28,SKU-B003,104.9
2023-04-29,SKU-B003,86.69
2023-04-30,SKU-B003,96.18
2023-05-01,SKU-B003,85.32
2023-05-02,SKU-B003,106.96
2023-05-03,SKU-B003,72.41
2023-05-04,SKU-B003,93.43
2023-05-05,SKU-B003,71.45
2023-05-06,SKU-B003,79.31
2023-05-07,SKU-B003,107.1
2023-05-08,SKU-B003,98.27
2023-05-09,SKU-B003,72.08
2023-05-10,SKU-B003,90.08
2023-05-11,SKU-B003,84.57
2023-05-12,SKU-B003,95.25
2023-05-13,SKU-B003,106.75
2023-05-14,SKU-B003,96.01
2023-05-15,SKU-B003,94.05
2023-05-16,SKU-B003,94.71
2023-05-17,SKU-B003,80.35
2023-05-18,SKU-B003,96.45
2023-05-19,SKU-B003,98.42
2023-05-20,SKU-B003,84.67
2023-05-21,SKU-B003,84.4
2023-05-22,SKU-B003,103.18
2023-05-23,SKU-B003,92.05
2023-05-24,SKU-B003,79.97
2023-05-25,SKU-B003,86.37
2023-05-26,SKU-B003,86.07
2023-05-27,SKU-B003,89.6
2023-05-28,SKU-B003,89.53
2023-05-29,SKU-B003,87.95
2023-05-30,SKU-B003,105.21
2023-05-31,SKU-B003,97.66
2023-06-01,SKU-B003,101.7
2023-06-02,SKU-B003,73.19
2023-06-03,SKU-B003,89.4
2023-06-04,SKU-B003,98.94
2023-06-05,SKU-B003,94.91
2023-06-06,SKU-B003,82.31
2023-06-07,SKU-B003,81.63
2023-06-08,SKU-B003,97.03
2023-06-09,SKU-B003,86.51
2023-06-10,SKU-B003,94.24
2023-06-11,SKU-B003,89.83
2023-06-12,SKU-B003,87.37
2023-06-13,SKU-B003,89.51
2023-06-14,SKU-B003,80.99
2023-06-15,SKU-B003,103.7
2023-06-16,SKU-B003,93.36
2023-06-17,SKU-B003,101.0
2023-06-18,SKU-B003,83.69
2023-06-19,SKU-B003,83.6
2023-06-20,SKU-B003,85.58
2023-06-21,SKU-B003,80.72
2023-06-22,SKU-B003,94.54
2023-06-23,SKU-B003,94.85
2023-06-24,SKU-B003,83.86
2023-06-25,SKU-B003,85.59
2023-06-26,SKU-B003,91.85
2023-06-27,SKU-B003,81.72
2023-06-28,SKU-B003,84.8
2023-06-29,SKU-B003,102.48
2023-06-30,SKU-B003,81.78
2023-07-01,SKU-B003,83.84
2023-07-02,SKU-B003,110.96
2023-07-03,SKU-B003,69.4
2023-07-04,SKU-B003,77.86
2023-07-05,SKU-B003,104.62
2023-07-06,SKU-B003,84.82
2023-07-07,SKU-B003,92.98
2023-07-08,SKU-B003,107.52
2023-07-09,SKU-B003,82.07
2023-07-10,SKU-B003,83.2
2023-07-11,SKU-B003,92.2
2023-07-12,SKU-B003,87.83
2023-07-13,SKU-B003,83.81
2023-07-14,SKU-B003,87.32
2023-07-15,SKU-B003,76.6
2023-07-16,SKU-B003,92.71
2023-07-17,SKU-B003,96.02
2023-07-18,SKU-B003,87.08
2023-07-19,SKU-B003,86.53
2023-07-20,SKU-B003,93.46
2023-07-21,SKU-B003,83.71
2023-07-22,SKU-B003,85.78
2023-07-23,SKU-B003,87.93
2023-07-24,SKU-B003,101.76
2023-07-25,SKU-B003,88.11
2023-07-26,SKU-B003,87.53
2023-07-27,SKU-B003,87.08
2023-07-28,SKU-B003,85.12
2023-07-29,SKU-B003,79.9
2023-07-30,SKU-B003,80.32
2023-07-31,SKU-B003,96.29
2023-08-01,SKU-B003,83.47
2023-08-02,SKU-B003,89.4
2023-08-03,SKU-B003,84.3
2023-08-04,SKU-B003,76.66
2023-08-05,SKU-B003,84.41
2023-08-06,SKU-B003,101.12
2023-08-07,SKU-B003,84.87
2023-08-08,SKU-B003,82.52
2023-08-09,SKU-B003,84.76
2023-08-10,SKU-B003,85.6
2023-08-11,SKU-B003,90.65
2023-08-12,SKU-B003,84.91
2023-08-13,SKU-B003,87.73
2023-08-14,SKU-B003,84.21
2023-08-15,SKU-B003,91.82
2023-08-16,SKU-B003,91.41
2023-08-17,SKU-B003,90.52
2023-08-18,SKU-B003,94.3
2023-08-19,SKU-B003,87.74
2023-08-20,SKU-B003,99.51
2023-08-21,SKU-B003,92.82
2023-08-22,SKU-B003,101.99
2023-08-23,SKU-B003,87.92
2023-08-24,SKU-B003,91.08
2023-08-25,SKU-B003,82.52
2023-08-26,SKU-B003,88.79
2023-08-27,SKU-B003,95.99
2023-08-28,SKU-B003,85.37
2023-08-29,SKU-B003,102.05
2023-08-30,SKU-B003,88.89
2023-08-31,SKU-B003,102.87
2023-09-01,SKU-B003,81.06
2023-09-02,SKU-B003,87.99
2023-09-03,SKU-B003,86.03
2023-09-04,SKU-B003,99.55
2023-09-05,SKU-B003,96.25
2023-09-06,SKU-B003,89.8
2023-09-07,SKU-B003,86.4
2023-09-08,SKU-B003,90.25
2023-09-09,SKU-B003,97.0
2023-09-10,SKU-B003,98.0
2023-09-11,SKU-B003,89.97
2023-09-12,SKU-B003,86.49
2023-09-13,SKU-B003,91.43
2023-09-14,SKU-B003,91.67
2023-09-15,SKU-B003,92.78
2023-09-16,SKU-B003,86.45
2023-09-17,SKU-B003,106.14
2023-09-18,SKU-B003,84.88
2023-09-19,SKU-B003,104.1
2023-09-20,SKU-B003,103.04
2023-09-21,SKU-B003,99.03
2023-09-22,SKU-B003,107.36
2023-09-23,SKU-B003,95.53
2023-09-24,SKU-B003,87.7
2023-09-25,SKU-B003,85.85
2023-09-26,SKU-B003,84.53
2023-09-27,SKU-B003,98.07
2023-09-28,SKU-B003,77.27
2023-09-29,SKU-B003,77.79
2023-09-30,SKU-B003,104.31
2023-10-01,SKU-B003,99.65
2023-10-02,SKU-B003,94.29
2023-10-03,SKU-B003,98.86
2023-10-04,SKU-B003,97.52
2023-10-05,SKU-B003,88.9
2023-10-06,SKU-B003,77.4
2023-10-07,SKU-B003,102.1
2023-10-08,SKU-B003,94.59
2023-10-09,SKU-B003,78.24
2023-10-10,SKU-B003,91.87
2023-10-11,SKU-B003,86.39
2023-10-12,SKU-B003,89.56
2023-10-13,SKU-B003,87.66
2023-10-14,SKU-B003,95.55
2023-10-15,SKU-B003,88.74
2023-10-16,SKU-B003,80.24
2023-10-17,SKU-B003,96.65
2023-10-18,SKU-B003,94.97
2023-10-19,SKU-B003,77.82
2023-10-20,SKU-B003,94.29
2023-10-21,SKU-B003,98.59
2023-10-22,SKU-B003,89.26
2023-10-23,SKU-B003,92.31
2023-10-24,SKU-B003,83.77
2023-10-25,SKU-B003,74.93
2023-10-26,SKU-B003,95.32
2023-10-27,SKU-B003,89.85
2023-10-28,SKU-B003,94.5
2023-10-29,SKU-B003,88.54
2023-10-30,SKU-B003,88.31
2023-10-31,SKU-B003,92.11
2023-11-01,SKU-B003,108.22
2023-11-02,SKU-B003,116.57
2023-11-03,SKU-B003,104.99
2023-11-04,SKU-B003,95.84
2023-11-05,SKU-B003,110.1
2023-11-06,SKU-B003,97.11
2023-11-07,SKU-B003,86.07
2023-11-08,SKU-B003,98.97
2023-11-09,SKU-B003,104.88
2023-11-10,SKU-B003,101.68
2023-11-11,SKU-B003,95.03
2023-11-12,SKU-B003,106.81
2023-11-13,SKU-B003,119.75
2023-11-14,SKU-B003,116.28
2023-11-15,SKU-B003,108.91
2023-11-16,SKU-B003,117.11
2023-11-17,SKU-B003,104.89
2023-11-18,SKU-B003,100.93
2023-11-19,SKU-B003,114.94
2023-11-20,SKU-B003,99.13
2023-11-21,SKU-B003,111.86
2023-11-22,SKU-B003,108.63
2023-11-23,SKU-B003,105.61
2023-11-24,SKU-B003,104.76
2023-11-25,SKU-B003,119.08
2023-11-26,SKU-B003,94.61
2023-11-27,SKU-B003,111.3
2023-11-28,SKU-B003,106.3
2023-11-29,SKU-B003,102.24
2023-11-30,SKU-B003,109.24
2023-12-01,SKU-B003,111.73
2023-12-02,SKU-B003,108.36
2023-12-03,SKU-B003,111.1
2023-12-04,SKU-B003,121.6
2023-12-05,SKU-B003,103.52
2023-12-06,SKU-B003,112.67
2023-12-07,SKU-B003,93.32
2023-12-08,SKU-B003,113.02
2023-12-09,SKU-B003,92.17
2023-12-10,SKU-B003,114.59
2023-12-11,SKU-B003,104.67
2023-12-12,SKU-B003,110.41
2023-12-13,SKU-B003,95.88
2023-12-14,SKU-B003,109.16
2023-12-15,SKU-B003,116.34
2023-12-16,SKU-B003,114.51
2023-12-17,SKU-B003,108.8
2023-12-18,SKU-B003,108.9
2023-12-19,SKU-B003,119.24
2023-12-20,SKU-B003,115.57
2023-12-21,SKU-B003,103.36
2023-12-22,SKU-B003,103.77
2023-12-23,SKU-B003,102.87
2023-12-24,SKU-B003,108.66
2023-12-25,SKU-B003,98.57
2023-12-26,SKU-B003,89.62
2023-12-27,SKU-B003,107.03
2023-12-28,SKU-B003,111.26
2023-12-29,SKU-B003,110.67
2023-12-30,SKU-B003,118.74
2023-12-31,SKU-B003,97.41
2024-01-01,SKU-B003,104.4
2024-01-02,SKU-B003,96.07
2024-01-03,SKU-B003,111.22
2024-01-04,SKU-B003,108.08
2024-01-05,SKU-B003,104.71
2024-01-06,SKU-B003,109.4
2024-01-07,SKU-B003,102.69
2024-01-08,SKU-B003,99.86
2024-01-09,SKU-B003,123.22
2024-01-10,SKU-B003,116.31
2024-01-11,SKU-B003,107.39
2024-01-12,SKU-B003,95.21
2024-01-13,SKU-B003,107.13
2024-01-14,SKU-B003,114.21
2024-01-15,SKU-B003,110.58
2024-01-16,SKU-B003,118.12
2024-01-17,SKU-B003,120.08
2024-01-18,SKU-B003,108.31
2024-01-19,SKU-B003,104.87
2024-01-20,SKU-B003,104.64
2024-01-21,SKU-B003,105.37
2024-01-22,SKU-B003,117.2
2024-01-23,SKU-B003,105.28
2024-01-24,SKU-B003,94.01
2024-01-25,SKU-B003,113.27
2024-01-26,SKU-B003,108.21
2024-01-27,SKU-B003,104.91
2024-01-28,SKU-B003,91.48
2024-01-29,SKU-B003,119.61
2024-01-30,SKU-B003,115.36
2024-01-31,SKU-B003,98.91
2024-02-01,SKU-B003,92.3
2024-02-02,SKU-B003,81.21
2024-02-03,SKU-B003,78.73
2024-02-04,SKU-B003,72.11
2024-02-05,SKU-B003,97.94
2024-02-06,SKU-B003,98.85
2024-02-07,SKU-B003,88.17
2024-02-08,SKU-B003,90.42
2024-02-09,SKU-B003,106.71
2024-02-10,SKU-B003,84.18
2024-02-11,SKU-B003,80.33
2024-02-12,SKU-B003,92.11
2024-02-13,SKU-B003,95.9
2024-02-14,SKU-B003,88.31
2024-02-15,SKU-B003,78.18
2024-02-16,SKU-B003,84.09
2024-02-17,SKU-B003,97.13
2024-02-18,SKU-B003,97.4
2024-02-19,SKU-B003,75.99
2024-02-20,SKU-B003,80.02
2024-02-21,SKU-B003,82.15
2024-02-22,SKU-B003,90.77
2024-02-23,SKU-B003,110.8
2024-02-24,SKU-B003,88.44
2024-02-25,SKU-B003,91.56
2024-02-26,SKU-B003,83.85
2024-02-27,SKU-B003,114.21
2024-02-28,SKU-B003,85.61
2024-02-29,SKU-B003,86.42
2024-03-01,SKU-B003,92.42
2024-03-02,SKU-B003,79.14
2024-03-03,SKU-B003,98.28
2024-03-04,SKU-B003,90.95
2024-03-05,SKU-B003,83.47
2024-03-06,SKU-B003,85.69
2024-03-07,SKU-B003,74.04
2024-03-08,SKU-B003,86.06
2024-03-09,SKU-B003,70.63
2024-03-10,SKU-B003,87.0
2024-03-11,SKU-B003,86.6
2024-03-12,SKU-B003,85.77
2024-03-13,SKU-B003,85.83
2024-03-14,SKU-B003,83.5
2024-03-15,SKU-B003,102.14
2024-03-16,SKU-B003,103.98
2024-03-17,SKU-B003,89.55
2024-03-18,SKU-B003,101.34
2024-03-19,SKU-B003,88.32
2024-03-20,SKU-B003,88.36
2024-03-21,SKU-B003,83.64
2024-03-22,SKU-B003,97.34
2024-03-23,SKU-B003,96.63
2024-03-24,SKU-B003,79.51
2024-03-25,SKU-B003,92.53
2023-01-01,SKU-C001,259.59
2023-01-02,SKU-C001,218.57
2023-01-03,SKU-C001,250.79
2023-01-04,SKU-C001,301.18
2023-01-05,SKU-C001,269.69
2023-01-06,SKU-C001,235.65
2023-01-07,SKU-C001,272.29
2023-01-08,SKU-C001,262.24
2023-01-09,SKU-C001,253.38
2023-01-10,SKU-C001,247.66
2023-01-11,SKU-C001,260.4
2023-01-12,SKU-C001,247.57
2023-01-13,SKU-C001,256.68
2023-01-14,SKU-C001,276.49
2023-01-15,SKU-C001,278.17
2023-01-16,SKU-C001,232.4
2023-01-17,SKU-C001,250.37
2023-01-18,SKU-C001,295.39
2023-01-19,SKU-C001,299.52
2023-01-20,SKU-C001,268.62
2023-01-21,SKU-C001,295.52
2023-01-22,SKU-C001,286.84
2023-01-23,SKU-C001,257.81
2023-01-24,SKU-C001,217.42
2023-01-25,SKU-C001,259.39
2023-01-26,SKU-C001,232.95
2023-01-27,SKU-C001,263.72
2023-01-28,SKU-C001,298.65
2023-01-29,SKU-C001,266.21
2023-01-30,SKU-C001,243.82
2023-01-31,SKU-C001,235.51
2023-02-01,SKU-C001,174.85
2023-02-02,SKU-C001,176.11
2023-02-03,SKU-C001,252.71
2023-02-04,SKU-C001,236.02
2023-02-05,SKU-C001,214.64
2023-02-06,SKU-C001,214.19
2023-02-07,SKU-C001,216.4
2023-02-08,SKU-C001,217.29
2023-02-09,SKU-C001,247.74
2023-02-10,SKU-C001,226.04
2023-02-11,SKU-C001,174.63
2023-02-12,SKU-C001,240.62
2023-02-13,SKU-C001,175.81
2023-02-14,SKU-C001,208.86
2023-02-15,SKU-C001,187.64
2023-02-16,SKU-C001,218.58
2023-02-17,SKU-C001,190.47
2023-02-18,SKU-C001,187.88
2023-02-19,SKU-C001,195.08
2023-02-20,SKU-C001,235.43
2023-02-21,SKU-C001,213.78
2023-02-22,SKU-C001,232.29
2023-02-23,SKU-C001,247.33
2023-02-24,SKU-C001,223.03
2023-02-25,SKU-C001,230.24
2023-02-26,SKU-C001,196.89
2023-02-27,SKU-C001,216.09
2023-02-28,SKU-C001,193.04
2023-03-01,SKU-C001,229.97
2023-03-02,SKU-C001,237.63
2023-03-03,SKU-C001,238.94
2023-03-04,SKU-C001,217.41
2023-03-05,SKU-C001,237.46
2023-03-06,SKU-C001,214.91
2023-03-07,SKU-C001,205.91
2023-03-08,SKU-C001,228.99
2023-03-09,SKU-C001,233.86
2023-03-10,SKU-C001,265.92
2023-03-11,SKU-C001,233.97
2023-03-12,SKU-C001,194.31
2023-03-13,SKU-C001,197.0
2023-03-14,SKU-C001,190.0
2023-03-15,SKU-C001,219.92
2023-03-16,SKU-C001,194.42
2023-03-17,SKU-C001,247.82
2023-03-18,SKU-C001,211.98
2023-03-19,SKU-C001,232.23
2023-03-20,SKU-C001,221.63
2023-03-21,SKU-C001,225.81
2023-03-22,SKU-C001,195.91
2023-03-23,SKU-C001,217.67
2023-03-24,SKU-C001,209.16
2023-03-25,SKU-C001,216.24
2023-03-26,SKU-C001,221.16
2023-03-27,SKU-C001,233.25
2023-03-28,SKU-C001,208.41
2023-03-29,SKU-C001,236.38
2023-03-30,SKU-C001,225.68
2023-03-31,SKU-C001,254.09
2023-04-01,SKU-C001,146.77
2023-04-02,SKU-C001,204.67
2023-04-03,SKU-C001,245.9
2023-04-04,SKU-C001,163.98
2023-04-05,SKU-C001,250.84
2023-04-06,SKU-C001,220.46
2023-04-07,SKU-C001,174.43
2023-04-08,SKU-C001,234.45
2023-04-09,SKU-C001,195.92
2023-04-10,SKU-C001,198.97
2023-04-11,SKU-C001,250.53
2023-04-12,SKU-C001,210.41
2023-04-13,SKU-C001,198.02
2023-04-14,SKU-C001,262.37
2023-04-15,SKU-C001,239.0
2023-04-16,SKU-C001,211.63
2023-04-17,SKU-C001,201.78
2023-04-18,SKU-C001,214.5
2023-04-19,SKU-C001,253.13
2023-04-20,SKU-C001,197.66
2023-04-21,SKU-C001,191.36
2023-04-22,SKU-C001,246.63
2023-04-23,SKU-C001,212.9
2023-04-24,SKU-C001,221.22
2023-04-25,SKU-C001,230.44
2023-04-26,SKU-C001,210.62
2023-04-27,SKU-C001,166.55
2023-04-28,SKU-C001,214.52
2023-04-29,SKU-C001,246.04
2023-04-30,SKU-C001,266.25
2023-05-01,SKU-C001,216.62
2023-05-02,SKU-C001,218.58
2023-05-03,SKU-C001,248.82
2023-05-04,SKU-C001,232.15
2023-05-05,SKU-C001,225.66
2023-05-06,SKU-C001,176.37
2023-05-07,SKU-C001,210.27
2023-05-08,SKU-C001,223.97
2023-05-09,SKU-C001,186.51
2023-05-10,SKU-C001,211.42
2023-05-11,SKU-C001,256.41
2023-05-12,SKU-C001,213.82
2023-05-13,SKU-C001,188.32
2023-05-14,SKU-C001,178.52
2023-05-15,SKU-C001,219.21
2023-05-16,SKU-C001,206.95
2023-05-17,SKU-C001,200.67
2023-05-18,SKU-C001,224.45
2023-05-19,SKU-C001,225.71
2023-05-20,SKU-C001,223.34
2023-05-21,SKU-C001,227.17
2023-05-22,SKU-C001,192.95
2023-05-23,SKU-C001,205.73
2023-05-24,SKU-C001,212.56
2023-05-25,SKU-C001,218.49
2023-05-26,SKU-C001,241.13
2023-05-27,SKU-C001,203.91
2023-05-28,SKU-C001,202.86
2023-05-29,SKU-C001,251.98
2023-05-30,SKU-C001,223.19
2023-05-31,SKU-C001,189.47
2023-06-01,SKU-C001,208.66
2023-06-02,SKU-C001,188.62
2023-06-03,SKU-C001,190.79
2023-06-04,SKU-C001,186.53
2023-06-05,SKU-C001,198.22
2023-06-06,SKU-C001,260.15
2023-06-07,SKU-C001,237.42
2023-06-08,SKU-C001,245.49
2023-06-09,SKU-C001,239.13
2023-06-10,SKU-C001,212.65
2023-06-11,SKU-C001,224.34
2023-06-12,SKU-C001,217.84
2023-06-13,SKU-C001,192.48
2023-06-14,SKU-C001,190.45
2023-06-15,SKU-C001,235.19
2023-06-16,SKU-C001,189.28
2023-06-17,SKU-C001,220.07
2023-06-18,SKU-C001,229.87
2023-06-19,SKU-C001,232.07
2023-06-20,SKU-C001,223.77
2023-06-21,SKU-C001,189.76
2023-06-22,SKU-C001,227.52
2023-06-23,SKU-C001,212.83
2023-06-24,SKU-C001,194.65
2023-06-25,SKU-C001,172.75
2023-06-26,SKU-C001,225.67
2023-06-27,SKU-C001,182.25
2023-06-28,SKU-C001,178.91
2023-06-29,SKU-C001,253.84
2023-06-30,SKU-C001,189.92
2023-07-01,SKU-C001,206.88
2023-07-02,SKU-C001,217.56
2023-07-03,SKU-C001,217.54
2023-07-04,SKU-C001,193.94
2023-07-05,SKU-C001,200.7
2023-07-06,SKU-C001,233.55
2023-07-07,SKU-C001,210.06
2023-07-08,SKU-C001,215.62
2023-07-09,SKU-C001,169.26
2023-07-10,SKU-C001,203.72
2023-07-11,SKU-C001,234.77
2023-07-12,SKU-C001,200.39
2023-07-13,SKU-C001,195.59
2023-07-14,SKU-C001,224.36
2023-07-15,SKU-C001,229.23
2023-07-16,SKU-C001,223.51
2023-07-17,SKU-C001,204.02
2023-07-18,SKU-C001,232.56
2023-07-19,SKU-C001,251.65
2023-07-20,SKU-C001,241.72
2023-07-21,SKU-C001,182.48
2023-07-22,SKU-C001,279.9
2023-07-23,SKU-C001,187.67
2023-07-24,SKU-C001,189.85
2023-07-25,SKU-C001,223.05
2023-07-26,SKU-C001,214.42
2023-07-27,SKU-C001,224.32
2023-07-28,SKU-C001,244.94
2023-07-29,SKU-C001,236.7
2023-07-30,SKU-C001,197.18
2023-07-31,SKU-C001,218.13
2023-08-01,SKU-C001,238.51
2023-08-02,SKU-C001,239.43
2023-08-03,SKU-C001,241.0
2023-08-04,SKU-C001,234.37
2023-08-05,SKU-C001,232.01
2023-08-06,SKU-C001,205.55
2023-08-07,SKU-C001,188.13
2023-08-08,SKU-C001,225.88
2023-08-09,SKU-C001,206.9
2023-08-10,SKU-C001,243.74
2023-08-11,SKU-C001,197.87
2023-08-12,SKU-C001,208.54
2023-08-13,SKU-C001,207.54
2023-08-14,SKU-C001,237.8
2023-08-15,SKU-C001,233.15
2023-08-16,SKU-C001,217.37
2023-08-17,SKU-C001,223.23
2023-08-18,SKU-C001,251.92
2023-08-19,SKU-C001,178.73
2023-08-20,SKU-C001,233.17
2023-08-21,SKU-C001,240.39
2023-08-22,SKU-C001,243.32
2023-08-23,SKU-C001,234.41
2023-08-24,SKU-C001,200.26
2023-08-25,SKU-C001,205.37
2023-08-26,SKU-C001,231.43
2023-08-27,SKU-C001,204.32
2023-08-28,SKU-C001,212.81
2023-08-29,SKU-C001,184.5
2023-08-30,SKU-C001,191.3
2023-08-31,SKU-C001,224.69
2023-09-01,SKU-C001,212.39
2023-09-02,SKU-C001,205.19
2023-09-03,SKU-C001,217.59
2023-09-04,SKU-C001,228.22
2023-09-05,SKU-C001,216.04
2023-09-06,SKU-C001,225.46
2023-09-07,SKU-C001,223.66
2023-09-08,SKU-C001,216.31
2023-09-09,SKU-C001,221.54
2023-09-10,SKU-C001,202.57
2023-09-11,SKU-C001,210.95
2023-09-12,SKU-C001,182.02
2023-09-13,SKU-C001,196.58
2023-09-14,SKU-C001,196.15
2023-09-15,SKU-C001,213.25
2023-09-16,SKU-C001,246.43
2023-09-17,SKU-C001,221.75
2023-09-18,SKU-C001,225.22
2023-09-19,SKU-C001,201.55
2023-09-20,SKU-C001,228.23
2023-09-21,SKU-C001,258.78
2023-09-22,SKU-C001,220.15
2023-09-23,SKU-C001,204.18
2023-09-24,SKU-C001,196.81
2023-09-25,SKU-C001,227.8
2023-09-26,SKU-C001,201.71
2023-09-27,SKU-C001,237.61
2023-09-28,SKU-C001,200.21
2023-09-29,SKU-C001,186.28
2023-09-30,SKU-C001,232.61
2023-10-01,SKU-C001,194.17
2023-10-02,SKU-C001,235.38
2023-10-03,SKU-C001,244.75
2023-10-04,SKU-C001,209.43
2023-10-05,SKU-C001,226.82
2023-10-06,SKU-C001,252.5
2023-10-07,SKU-C001,212.26
2023-10-08,SKU-C001,257.01
2023-10-09,SKU-C001,215.26
2023-10-10,SKU-C001,202.07
2023-10-11,SKU-C001,224.53
