fecha,sku,nombre,cantidad
2025-03-26,SKU-004,Azucar 2kg,69
2025-03-26,SKU-005,Sal 1kg,44
2025-03-27,SKU-001,Aceite de Oliva 1L,45
2025-03-27,SKU-002,Arroz 5kg,111
2025-03-27,SKU-003,Leche Entera 1L,164
2025-03-27,SKU-004,Azucar 2kg,72
2025-03-27,SKU-005,Sal 1kg,46
2025-03-28,SKU-001,Aceite de Oliva 1L,42
2025-03-28,SKU-002,Arroz 5kg,115
2025-03-28,SKU-003,Leche Entera 1L,130
2025-03-28,SKU-004,Azucar 2kg,57
2025-03-28,SKU-005,Sal 1kg,43
2025-03-29,SKU-001,Aceite de Oliva 1L,41
2025-03-29,SKU-002,Arroz 5kg,127
2025-03-29,SKU-003,Leche Entera 1L,113
2025-03-29,SKU-004,Azucar 2kg,71
2025-03-29,SKU-005,Sal 1kg,44
2025-03-30,SKU-001,Aceite de Oliva 1L,22
2025-03-30,SKU-002,Arroz 5kg,101
2025-03-30,SKU-003,Leche Entera 1L,131
2025-03-30,SKU-004,Azucar 2kg,51
2025-03-30,SKU-005,Sal 1kg,37
2025-03-31,SKU-001,Aceite de Oliva 1L,34
2025-03-31,SKU-002,Arroz 5kg,114
2025-03-31,SKU-003,Leche Entera 1L,230
2025-03-31,SKU-004,Azucar 2kg,56
2025-03-31,SKU-005,Sal 1kg,45
